,Unnamed: 0,userID,movieID,rating,time
38584,38584,263,902,4,976651374
38586,38586,263,912,4,976652509
38587,38587,263,2248,5,976652112
38588,38588,263,1374,4,976651555
38589,38589,263,919,4,976651494
38593,38593,263,3060,5,976652006
38594,38594,263,2406,4,976651597
38596,38596,263,3067,4,976651957
38597,38597,263,2193,4,976651645
38598,38598,263,1396,5,976652440
38601,38601,263,3175,5,976651645
38602,38602,263,3253,4,976652143
38603,38603,263,2455,5,976651374
38604,38604,263,1653,4,976652424
38605,38605,263,1580,4,976652440
38608,38608,263,2396,4,976651935
38611,38611,263,2628,4,976651597
38612,38612,263,2700,5,976652042
38613,38613,263,3361,5,976651957
38617,38617,263,2716,5,976652064
38618,38618,263,2571,5,976652353
38621,38621,263,318,5,976652569
38625,38625,263,260,5,976652314
38626,38626,263,17,4,976651395
38628,38628,263,1883,5,976652239
38629,38629,263,21,5,976652129
38630,38630,263,348,4,976652161
38631,38631,263,34,5,976651957
38632,38632,263,39,5,976652042
38635,38635,263,2916,5,976651508
38636,38636,263,296,5,976652535
38637,38637,263,2858,4,976651935
38642,38642,263,2006,4,976651645
38645,38645,263,3751,4,976652024
38646,38646,263,1210,4,976652385
38647,38647,263,1215,4,976652409
38648,38648,263,551,4,976652273
38651,38651,263,480,4,976651555
38652,38652,263,3911,4,976652090
38653,38653,263,2108,5,976652161
38654,38654,263,1307,5,976652129
38655,38655,263,1097,4,976652353
38656,38656,263,497,4,976652254
38658,38658,263,1240,5,976652330
38666,38666,264,3791,4,976725968
38680,38680,264,1,4,976714119
38683,38683,264,7,4,976730730
38693,38693,264,1265,5,979315039
38697,38697,264,1193,4,976711115
38699,38699,264,1269,4,976714083
38700,38700,264,1196,4,976654295
38701,38701,264,590,5,976725408
38704,38704,264,1198,4,976710909
38705,38705,264,592,4,979314573
38707,38707,264,595,4,976712487
38710,38710,264,2140,4,979314136
38718,38718,264,1275,4,976712355
38720,38720,264,1277,5,976711336
38731,38731,264,1287,4,976711211
38736,38736,264,2302,4,976714430
38738,38738,264,3105,4,979314546
38739,38739,264,3032,4,976710222
38741,38741,264,3107,4,976725602
38746,38746,264,3039,4,979316876
38749,38749,264,1291,4,979315646
38751,38751,264,1292,4,976731955
38753,38753,264,1294,4,976714148
38759,38759,264,2311,4,976654607
38762,38762,264,3044,4,979314778
38765,38765,264,1371,4,976654676
38768,38768,264,912,4,976710974
38772,38772,264,1374,4,976654367
38773,38773,264,914,5,976712368
38778,38778,264,919,4,976711223
38783,38783,264,920,4,976711443
38784,38784,264,1527,4,976654502
38801,38801,264,2263,4,976729080
38807,38807,264,2268,4,976711568
38810,38810,264,1396,4,976730833
38812,38812,264,2410,4,976730693
38815,38815,264,1610,5,979315101
38817,38817,264,3072,4,976714174
38822,38822,264,2352,4,976711506
38827,38827,264,1485,4,976712989
38828,38828,264,953,5,976722706
38829,38829,264,954,5,976730359
38837,38837,264,963,4,976726557
38839,38839,264,969,4,976711211
38841,38841,264,3243,4,979314859
38856,38856,264,3255,4,976712831
38865,38865,264,1584,4,976710562
38880,38880,264,2398,4,976722685
38881,38881,264,2613,4,976710202
38888,38888,264,1674,4,976722808
38895,38895,264,2628,4,976710512
38900,38900,264,3505,4,979313817
38902,38902,264,3360,4,976723665
38903,38903,264,3361,4,976711598
38910,38910,264,151,4,976712625
38913,38913,264,3510,4,979219719
38917,38917,264,2716,4,979315018
38919,38919,264,2571,4,979315957
38931,38931,264,316,4,976654607
38933,38933,264,317,4,976714430
38951,38951,264,260,4,976654295
38958,38958,264,3552,4,979314682
38961,38961,264,1013,4,976713320
38965,38965,264,1954,4,976725290
38968,38968,264,1957,4,976711430
38979,38979,264,3708,4,976729128
38982,38982,264,2762,4,976653352
38983,38983,264,1960,4,979315770
38991,38991,264,1028,5,976711620
38994,38994,264,1968,4,979314657
38996,38996,264,356,4,976712451
39001,39001,264,1101,5,976730989
39006,39006,264,2918,5,976711392
39032,39032,264,2791,4,976653889
39038,39038,264,2797,4,976712887
39042,39042,264,62,4,976722822
39044,39044,264,2000,4,976712321
39048,39048,264,1200,4,976654367
39053,39053,264,3671,5,976729542
39059,39059,264,3675,4,976653911
39061,39061,264,1208,4,976711194
39064,39064,264,1136,5,976711041
39067,39067,264,536,4,976711000
39073,39073,264,1210,4,976654367
39081,39081,264,1073,4,976712924
39083,39083,264,541,5,976654295
39086,39086,264,1079,4,976714235
39088,39088,264,2021,4,976654635
39092,39092,264,1224,4,976711041
39093,39093,264,1225,4,976722674
39094,39094,264,2028,4,976722649
39095,39095,264,1226,4,976711568
39100,39100,264,552,4,976714660
39108,39108,264,1302,4,976722773
39112,39112,264,1231,4,976711082
39114,39114,264,2108,4,976712762
39116,39116,264,1233,4,976710898
39117,39117,264,1307,4,976727976
39118,39118,264,1234,4,976714119
39122,39122,264,1097,4,976649472
39130,39130,264,1240,4,976654341
39131,39131,264,2116,5,976654502
39133,39133,264,1242,5,976722749
39134,39134,264,2118,4,979314778
39137,39137,264,1246,4,976649512
39140,39140,265,2135,4,976648041
39141,39141,265,804,4,976648207
39142,39142,265,1193,5,976649008
39143,39143,265,1196,5,976648977
39145,39145,265,593,5,976649029
39146,39146,265,594,4,976648456
39149,39149,265,2078,4,976648575
39150,39150,265,1276,4,976648732
39151,39151,265,745,5,976648717
39152,39152,265,2080,4,976648545
39153,39153,265,1282,5,976647909
39154,39154,265,1288,4,976648511
39155,39155,265,2300,5,976648428
39156,39156,265,900,5,976648511
39157,39157,265,902,4,976649204
39158,39158,265,1292,4,976648751
39159,39159,265,908,4,976648864
39160,39160,265,2099,4,976648609
39161,39161,265,3114,5,976648771
39162,39162,265,910,5,976648717
39163,39163,265,912,4,976648845
39164,39164,265,914,5,976648456
39165,39165,265,915,4,976649150
39166,39166,265,918,5,976648478
39167,39167,265,919,5,976648428
39168,39168,265,2324,4,976648717
39169,39169,265,920,5,976648898
39171,39171,265,858,4,976648817
39172,39172,265,3061,5,976648478
39173,39173,265,1466,4,976647941
39174,39174,265,1393,4,976649241
39175,39175,265,938,5,976648456
39176,39176,265,945,5,976648428
39177,39177,265,3159,5,976648609
39179,39179,265,1704,5,976649008
39181,39181,265,969,5,976649105
39182,39182,265,898,5,976649241
39183,39183,265,899,5,976648428
39184,39184,265,1641,5,976647783
39185,39185,265,2396,4,976648717
39186,39186,265,3359,4,976649008
39187,39187,265,3504,5,976648771
39188,39188,265,3363,4,976649029
39189,39189,265,2565,5,976648511
39191,39191,265,2657,4,976647981
39192,39192,265,318,4,976648917
39193,39193,265,3606,5,976648456
39194,39194,265,3545,5,976648428
39195,39195,265,3548,4,976648771
39196,39196,265,3549,5,976648428
39197,39197,265,1947,5,976648456
39198,39198,265,265,4,976649105
39199,39199,265,1952,4,976648898
39200,39200,265,277,4,976648207
39203,39203,265,1035,5,976648575
39204,39204,265,2857,4,976648511
39205,39205,265,2858,5,976647909
39206,39206,265,52,4,976647816
39207,39207,265,2791,4,976647959
39209,39209,265,3599,5,976648511
39210,39210,265,527,5,976648917
39211,39211,265,3811,4,976648880
39212,39212,265,2941,5,976648478
39213,39213,265,3675,5,976648041
39214,39214,265,1207,5,976648880
39215,39215,265,1208,4,976649008
39216,39216,265,608,4,976648931
39217,39217,265,3751,5,976647941
39218,39218,265,1210,5,976647755
39219,39219,265,3755,4,976648022
39220,39220,265,3685,4,976649204
39221,39221,265,1148,5,976648717
39222,39222,265,1220,5,976648575
39223,39223,265,2966,4,976647909
39224,39224,265,1081,5,976648609
39225,39225,265,1083,4,976648609
39228,39228,265,1230,5,976648751
39230,39230,265,2971,5,976648428
39232,39232,265,1307,4,976649170
39233,39233,265,1094,4,976649220
39234,39234,265,1244,4,976649105
39236,39236,265,1247,4,976649119
39237,39237,266,720,5,976646559
39238,39238,266,2997,5,976647386
39239,39239,266,587,4,976646410
39241,39241,266,800,4,976646784
39242,39242,266,1262,5,976647010
39243,39243,266,1193,5,976646410
39244,39244,266,1269,5,976647254
39245,39245,266,1196,5,976646669
39246,39246,266,1197,5,976646426
39247,39247,266,1198,5,976646510
39248,39248,266,595,5,976647211
39249,39249,266,678,4,976646599
39250,39250,266,3897,4,976646650
39251,39251,266,903,4,976646818
39252,39252,266,904,5,976646669
39253,39253,266,908,5,976646706
39254,39254,266,2186,5,976646633
39255,39255,266,927,5,976646818
39258,39258,266,965,4,976646923
39259,39259,266,969,5,976646853
39260,39260,266,898,5,976646669
39261,39261,266,899,5,976646576
39262,39262,266,2371,4,976646390
39264,39264,266,2396,4,976646853
39265,39265,266,318,5,976646689
39266,39266,266,2804,5,976646576
39267,39267,266,2745,4,976646559
39268,39268,266,1947,5,976647230
39269,39269,266,260,5,976646599
39270,39270,266,1957,4,976647010
39271,39271,266,1963,5,976647087
39272,39272,266,1028,5,976647359
39273,39273,266,1036,4,976646599
39275,39275,266,2858,5,976646949
39276,39276,266,2791,5,976646965
39277,39277,266,527,5,976646510
39278,39278,266,1207,5,976646633
39279,39279,266,608,5,976646902
39281,39281,266,1225,4,976646706
39282,39282,266,2028,5,976647283
39283,39283,266,1304,5,976647254
39284,39284,266,1231,5,976647087
39285,39285,266,1307,5,976647321
39286,39286,266,1097,5,976647010
39287,39287,267,715,4,976645294
39288,39288,267,1249,4,976644537
39289,39289,267,1177,4,976646678
39290,39290,267,648,4,976643859
39293,39293,267,1250,4,976647191
39294,39294,267,720,5,976644063
39295,39295,267,1183,4,976645210
39296,39296,267,2997,5,976644091
39297,39297,267,1187,4,976644631
39298,39298,267,1188,4,976644487
39303,39303,267,590,4,976644874
39304,39304,267,597,4,976646138
39308,39308,267,759,4,976644272
39313,39313,267,2239,5,985717479
39314,39314,267,832,4,976646344
39317,39317,267,1370,4,976646287
39318,39318,267,1517,4,976645969
39320,39320,267,1527,4,976646326
39326,39326,267,1617,5,976644024
39331,39331,267,1485,4,976646326
39333,39333,267,1704,4,976644230
39342,39342,267,3256,4,976646305
39346,39346,267,3260,4,976644785
39348,39348,267,1597,4,976646584
39352,39352,267,1747,4,976645309
39353,39353,267,1678,4,976643978
39355,39355,267,3357,5,981382500
39356,39356,267,1682,4,976643675
39359,39359,267,3502,4,976646043
39360,39360,267,1848,4,976646344
39361,39361,267,232,4,987167336
39363,39363,267,307,5,976644173
39365,39365,267,1784,5,976644441
39366,39366,267,318,5,976643978
39370,39370,267,10,4,976646678
39371,39371,267,337,4,976645263
39372,39372,267,265,4,976644655
39373,39373,267,17,4,976643978
39375,39375,267,3555,5,979065781
39376,39376,267,21,4,976644927
39378,39378,267,345,4,976645570
39379,39379,267,272,5,976645536
39385,39385,267,356,4,976644462
39388,39388,267,39,4,976644677
39389,39389,267,508,4,976645969
39392,39392,267,2858,5,976647191
39393,39393,267,50,4,976644024
39394,39394,267,52,4,976644874
39395,39395,267,3730,4,978050082
39396,39396,267,2791,4,976647191
39398,39398,267,527,5,976643978
39399,39399,267,454,4,976646584
39400,39400,267,60,4,976646552
39402,39402,267,531,4,976644537
39404,39404,267,539,4,976646451
39412,39412,267,3831,5,980187735
39413,39413,267,2028,4,976644043
39414,39414,267,3911,4,1003251825
39415,39415,267,3916,4,976647093
39416,39416,267,1233,5,976644024
39417,39417,267,1242,4,1003251850
39418,39418,268,2987,4,976655331
39419,39419,268,647,4,976648114
39421,39421,268,3791,5,976655597
39422,39422,268,2054,4,976655635
39424,39424,268,587,5,976647337
39425,39425,268,588,4,976647137
39426,39426,268,3004,4,976648796
39428,39428,268,7,4,976648430
39430,39430,268,3948,4,976640840
39431,39431,268,1408,4,976647565
39433,39433,268,804,4,976649225
39437,39437,268,733,5,976646847
39438,39438,268,1196,4,976655105
39439,39439,268,1197,5,976655146
39441,39441,268,1198,4,976655105
39442,39442,268,592,4,976655269
39444,39444,268,595,5,976647882
39445,39445,268,597,5,976647031
39446,39446,268,3882,4,976640936
39447,39447,268,1270,4,976655146
39448,39448,268,1271,5,976648240
39450,39450,268,2081,5,976655516
39451,39451,268,3100,4,976647162
39453,39453,268,3107,4,976647484
39455,39455,268,1363,4,976648574
39456,39456,268,1290,4,976655411
39463,39463,268,2245,4,976655392
39466,39466,268,2248,4,976655174
39475,39475,268,2335,4,976647811
39477,39477,268,1608,4,976646816
39478,39478,268,1393,4,976647059
39479,39479,268,2411,4,976655805
39485,39485,268,1616,4,976648782
39488,39488,268,1479,4,976640425
39489,39489,268,2420,4,976655548
39492,39492,268,2423,4,976655284
39493,39493,268,3155,4,976646940
39494,39494,268,3082,4,976647458
39495,39495,268,2353,5,976646895
39496,39496,268,2355,4,976647337
39497,39497,268,2429,4,976649043
39500,39500,268,1485,4,976647188
39501,39501,268,1487,4,976649225
39503,39503,268,2432,5,976647390
39504,39504,268,1704,4,976646921
39506,39506,268,2294,4,976647337
39510,39510,268,3247,5,976647162
39512,39512,268,3248,4,976649114
39515,39515,268,3255,4,976647403
39516,39516,268,3257,4,976649288
39517,39517,268,1580,5,976646986
39518,39518,268,110,4,976647077
39519,39519,268,1727,4,976649006
39520,39520,268,3259,4,976647162
39523,39523,268,1801,4,976648285
39524,39524,268,3408,5,976640562
39529,39529,268,1593,4,976649225
39532,39532,268,3270,4,976649362
39535,39535,268,2546,4,976648699
39536,39536,268,1672,4,976646790
39538,39538,268,207,4,976648514
39539,39539,268,1821,4,976648901
39542,39542,268,2485,4,976648560
39543,39543,268,140,4,976647540
39544,39544,268,218,5,976647565
39545,39545,268,145,4,976648645
39546,39546,268,3502,4,976649225
39549,39549,268,3361,4,976655269
39550,39550,268,2706,4,976646876
39551,39551,268,3436,4,976649754
39553,39553,268,1907,5,976647379
39555,39555,268,222,4,976647031
39560,39560,268,1917,5,976648742
39561,39561,268,1918,4,976647484
39565,39565,268,237,4,976648451
39568,39568,268,2724,4,976648297
39569,39569,268,1923,5,976647031
39573,39573,268,1784,4,976646816
39574,39574,268,317,4,976647882
39576,39576,268,2803,4,976648285
39578,39578,268,1792,4,976648114
39579,39579,268,252,4,976640402
39581,39581,268,186,4,976649088
39582,39582,268,2671,5,976647589
39585,39585,268,3478,4,976655533
39586,39586,268,10,4,976647103
39588,39588,268,339,4,976647896
39589,39589,268,266,4,976648256
39592,39592,268,195,4,976649404
39593,39593,268,3623,5,976640592
39594,39594,268,2687,5,976647137
39596,39596,268,2688,4,976648391
39597,39597,268,1888,4,976648551
39598,39598,268,277,4,976649309
39599,39599,268,1020,4,976648574
39601,39601,268,1960,4,976655284
39602,39602,268,3565,5,976640936
39603,39603,268,1027,4,976648551
39604,39604,268,2694,4,976648341
39605,39605,268,350,4,976647205
39608,39608,268,31,4,976647137
39610,39610,268,39,4,976647162
39611,39611,268,1100,4,976648901
39612,39612,268,1101,5,976655424
39614,39614,268,3646,4,976640703
39615,39615,268,500,4,976647188
39616,39616,268,1036,4,976655105
39619,39619,268,46,4,976648845
39620,39620,268,48,4,976648996
39621,39621,268,1042,4,976648285
39623,39623,268,440,4,976647243
39625,39625,268,377,5,976647048
39628,39628,268,2861,5,976647834
39629,39629,268,3591,4,976655455
39630,39630,268,3594,4,976640613
39633,39633,268,2794,4,976655773
39635,39635,268,450,4,976647882
39637,39637,268,2797,5,976655392
39639,39639,268,453,4,976647319
39640,39640,268,380,5,976646895
39642,39642,268,381,5,976647284
39644,39644,268,457,4,976646816
39645,39645,268,2000,4,976655195
39646,39646,268,2942,5,976655740
39647,39647,268,2005,4,976655497
39648,39648,268,2006,5,976646895
39650,39650,268,74,4,976648935
39652,39652,268,2011,4,976655548
39654,39654,268,1210,4,976655146
39655,39655,268,3825,4,976640703
39657,39657,268,3753,5,976640562
39658,39658,268,3827,4,976640853
39662,39662,268,2889,4,976648221
39664,39664,268,2961,4,976648451
39666,39666,268,1088,5,976655516
39669,39669,268,486,4,976648860
39670,39670,268,2100,4,976655354
39671,39671,268,3916,5,976640826
39672,39672,268,1302,4,976655226
39673,39673,268,3844,5,976655548
39674,39674,268,491,4,976647811
39675,39675,268,2115,4,976655424
39676,39676,268,1242,4,976655146
39677,39677,268,3784,4,976640592
39678,39678,268,1246,4,976655269
39680,39680,269,3948,5,976640551
39682,39682,269,3129,5,976640442
39683,39683,269,2334,4,976659343
39684,39684,269,3145,5,976640182
39685,39685,269,1617,5,976639971
39686,39686,269,3176,5,976640296
39688,39688,269,2384,5,976659206
39689,39689,269,2616,4,976640505
39693,39693,269,2599,5,977102253
39694,39694,269,3618,4,976640418
39695,39695,269,3481,5,976658857
39696,39696,269,2908,5,976659128
39698,39698,269,2692,5,976659107
39699,39699,269,34,5,976659206
39701,39701,269,2795,4,976639999
39702,39702,269,2013,4,977102135
39704,39704,269,483,5,976659472
39705,39705,269,2971,4,976639971
39706,39706,269,492,4,976640472
39710,39710,270,1248,5,976639287
39712,39712,270,648,4,976639470
39713,39713,270,2123,4,976653389
39714,39714,270,1250,5,976639287
39715,39715,270,1252,4,976654471
39716,39716,270,1254,5,976810800
39717,39717,270,2057,5,976653695
39718,39718,270,3798,4,1004988688
39719,39719,270,2997,5,976653117
39720,39720,270,1259,4,976811062
39721,39721,270,653,4,976653461
39722,39722,270,2,4,976654159
39723,39723,270,3005,4,976652880
39724,39724,270,1260,5,976654471
39726,39726,270,1262,4,976810800
39727,39727,270,1263,5,976639174
39728,39728,270,2067,5,976653461
39729,39729,270,1193,5,976654134
39730,39730,270,1267,4,976654531
39731,39731,270,1196,4,976810469
39732,39732,270,1197,5,976810800
39733,39733,270,1198,4,976810513
39734,39734,270,593,5,1004988200
39735,39735,270,1344,4,976654586
39736,39736,270,3893,4,1004988688
39737,39737,270,3897,5,1004988802
39738,39738,270,750,5,976653348
39739,39739,270,1284,5,976654531
39740,39740,270,1287,4,976810553
39741,39741,270,3104,4,976810829
39742,39742,270,1291,4,976811086
39743,39743,270,2312,4,976653433
39745,39745,270,913,5,976654471
39746,39746,270,919,5,976810800
39747,39747,270,3055,4,976653695
39748,39748,270,923,5,1004988129
39749,39749,270,924,5,976652855
39751,39751,270,858,4,976638999
39752,39752,270,3062,4,976810704
39754,39754,270,931,4,976653071
39756,39756,270,3210,5,976653545
39757,39757,270,3148,4,976653216
39758,39758,270,1617,5,976654471
